"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.ToM_2"	"response.Plan_1"	"response.Plan_2"	"response.Sleep_2"	"response.Sleep_1"	"response.SomA_2"	"response.SomA_1"	"response.ToM_3"	"response.Plan_3"	"response.Comfort_3"	"response.Self_3"	"response.SomA_3"	"response.DoM_3"	"response.Self_1"	"response.Sleep_3"	"response.ToM_1"	"response.Self_2"	"response.DoM_1"	"response.Comfort_1"	"response.DoM_2"	"response.Comfort_2"	"response.Check_1"	"response.Check_2"
"80143.1999999285"	"questionnaire"	"1.0"	"27/01/2023"	"18:00:40"	"multiple-slider"	"9"	"600692"	"0.0-9.0"	"657"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"61.84"	"007"	"0:22"	"8.00015999999841"	"100"	"100"	"100"	"100"	"100"	"100"	"100"	"0"	"0"	"78"	"100"	"100"	"0"	"100"	"22"	"100"	"100"	"0"	"76"	"0"	"90"	"100"	"100"
