"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_2"	"response.Sleep_3"	"response.Sleep_1"	"response.SomA_2"	"response.ToM_2"	"response.Comfort_3"	"response.Self_2"	"response.DoM_3"	"response.Self_1"	"response.DoM_2"	"response.DoM_1"	"response.ToM_3"	"response.Plan_3"	"response.Comfort_1"	"response.Plan_1"	"response.Self_3"	"response.Sleep_2"	"response.SomA_3"	"response.ToM_1"	"response.Plan_2"	"response.SomA_1"	"response.Check_1"	"response.Check_2"
"73847.2000000002"	"questionnaire"	"1.0"	"21/12/2022"	"09:54:15"	"multiple-slider"	"9"	"673684"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.61"	"116"	"0:22"	"8.00024833333334"	"61"	"54"	"54"	"0"	"70"	"71"	"0"	"100"	"0"	"100"	"73"	"0"	"0"	"67"	"21"	"100"	"69"	"23"	"71"	"0"	"100"	"100"	"100"
