"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Sleep_3"	"response.Plan_1"	"response.Sleep_2"	"response.SomA_3"	"response.SomA_1"	"response.Self_1"	"response.Plan_3"	"response.Self_3"	"response.ToM_3"	"response.ToM_2"	"response.SomA_2"	"response.Comfort_2"	"response.Plan_2"	"response.DoM_2"	"response.Comfort_3"	"response.Sleep_1"	"response.Self_2"	"response.ToM_1"	"response.Comfort_1"	"response.DoM_3"	"response.DoM_1"	"response.Check_1"	"response.Check_2"
"72747.8000001907"	"questionnaire"	"1.0"	"24/03/2023"	"15:50:25"	"multiple-slider"	"9"	"618660"	"0.0-9.0"	"600"	"1366"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"60.17"	"058"	"0:22"	"8.00015"	"72"	"14"	"49"	"34"	"39"	"36"	"40"	"41"	"9"	"32"	"27"	"50"	"27"	"26"	"100"	"60"	"27"	"28"	"17"	"26"	"27"	"100"	"100"
