"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Sleep_1"	"response.DoM_1"	"response.SomA_2"	"response.SomA_1"	"response.SomA_3"	"response.Comfort_2"	"response.ToM_2"	"response.DoM_3"	"response.Plan_1"	"response.Sleep_3"	"response.ToM_1"	"response.Plan_2"	"response.ToM_3"	"response.Plan_3"	"response.DoM_2"	"response.Comfort_3"	"response.Comfort_1"	"response.Sleep_2"	"response.Self_2"	"response.Self_1"	"response.Self_3"	"response.Check_1"	"response.Check_2"
"84451.299999997"	"questionnaire"	"1.0"	"28/03/2023"	"14:27:07"	"multiple-slider"	"9"	"789961"	"0.0-9.0"	"600"	"1366"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"60.39"	"063"	"0:22"	"8.00004666666662"	"64"	"57"	"36"	"59"	"59"	"66"	"65"	"64"	"37"	"63"	"64"	"38"	"37"	"37"	"65"	"87"	"86"	"40"	"41"	"40"	"35"	"100"	"70"
