"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_3"	"response.SomA_1"	"response.SomA_2"	"response.DoM_1"	"response.ToM_3"	"response.DoM_2"	"response.Comfort_1"	"response.Sleep_2"	"response.Sleep_3"	"response.ToM_1"	"response.Sleep_1"	"response.Plan_3"	"response.Self_2"	"response.SomA_3"	"response.DoM_3"	"response.Self_1"	"response.Self_3"	"response.ToM_2"	"response.Comfort_2"	"response.Plan_2"	"response.Plan_1"	"response.Check_1"	"response.Check_2"
"87258.8999999762"	"questionnaire"	"1.0"	"03/01/2023"	"11:07:17"	"multiple-slider"	"9"	"726827"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.61"	"139"	"0:22"	"8.00035333333313"	"79"	"80"	"22"	"50"	"0"	"19"	"86"	"17"	"16"	"15"	"16"	"0"	"80"	"80"	"0"	"50"	"78"	"0"	"23"	"74"	"50"	"100"	"100"
