"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Self_2"	"response.SomA_1"	"response.DoM_2"	"response.ToM_1"	"response.DoM_3"	"response.Plan_1"	"response.Comfort_1"	"response.Self_1"	"response.Sleep_3"	"response.Plan_2"	"response.SomA_2"	"response.ToM_3"	"response.Sleep_2"	"response.ToM_2"	"response.Comfort_3"	"response.Self_3"	"response.DoM_1"	"response.Comfort_2"	"response.SomA_3"	"response.Plan_3"	"response.Sleep_1"	"response.Check_1"	"response.Check_2"
"96840.6000000089"	"questionnaire"	"1.0"	"19/01/2023"	"10:27:01"	"multiple-slider"	"9"	"851011"	"0.0-9.0"	"600"	"1366"	"chrome"	"109.0.0"	"FALSE"	"Windows 10"	"60.98"	"002"	"0:22"	"8.00012166666687"	"69"	"61"	"73"	"72"	"70"	"63"	"77"	"70"	"77"	"34"	"35"	"59"	"65"	"89"	"89"	"91"	"71"	"74"	"38"	"76"	"82"	"100"	"77"
