"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.SomA_3"	"response.Sleep_2"	"response.Plan_3"	"response.Sleep_1"	"response.DoM_3"	"response.ToM_1"	"response.Comfort_3"	"response.DoM_2"	"response.Comfort_2"	"response.Comfort_1"	"response.ToM_2"	"response.Self_3"	"response.SomA_1"	"response.Self_1"	"response.Self_2"	"response.Sleep_3"	"response.ToM_3"	"response.DoM_1"	"response.Plan_1"	"response.SomA_2"	"response.Plan_2"	"response.Check_1"	"response.Check_2"
"74124.9000000954"	"questionnaire"	"1.0"	"17/03/2023"	"08:43:50"	"multiple-slider"	"9"	"6305165"	"0.0-9.0"	"563"	"1034"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"48.75"	"048"	"0:22"	"8.00021166667143"	"81"	"39"	"60"	"59"	"45"	"57"	"67"	"57"	"46"	"61"	"55"	"40"	"61"	"58"	"62"	"40"	"40"	"38"	"39"	"68"	"39"	"100"	"100"
