"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.ToM_2"	"response.Self_2"	"response.Plan_1"	"response.Comfort_1"	"response.DoM_3"	"response.ToM_1"	"response.Self_1"	"response.DoM_2"	"response.Self_3"	"response.ToM_3"	"response.Sleep_2"	"response.Plan_2"	"response.SomA_1"	"response.Sleep_1"	"response.Sleep_3"	"response.Comfort_3"	"response.DoM_1"	"response.Plan_3"	"response.SomA_3"	"response.SomA_2"	"response.Comfort_2"	"response.Check_1"	"response.Check_2"
"95234.0999999046"	"questionnaire"	"1.0"	"21/03/2023"	"10:12:42"	"multiple-slider"	"9"	"707481"	"0.0-9.0"	"600"	"1366"	"chrome"	"111.0.0"	"FALSE"	"Windows 10"	"60.52"	"053"	"0:22"	"8.00016500000159"	"97"	"78"	"65"	"99"	"16"	"99"	"100"	"54"	"61"	"34"	"29"	"69"	"81"	"12"	"4"	"92"	"76"	"76"	"87"	"71"	"98"	"97"	"100"
