"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Comfort_3"	"response.Comfort_2"	"response.SomA_2"	"response.ToM_3"	"response.Sleep_1"	"response.SomA_3"	"response.Plan_1"	"response.SomA_1"	"response.ToM_1"	"response.Sleep_2"	"response.ToM_2"	"response.DoM_3"	"response.Sleep_3"	"response.DoM_1"	"response.Comfort_1"	"response.Self_3"	"response.Self_2"	"response.Plan_3"	"response.Plan_2"	"response.Self_1"	"response.DoM_2"	"response.Check_1"	"response.Check_2"
"65324.1000000015"	"questionnaire"	"1.0"	"04/01/2023"	"14:22:33"	"multiple-slider"	"9"	"628366"	"0.0-9.0"	"657"	"1366"	"chrome"	"108.0.0"	"FALSE"	"Windows 10"	"60.83"	"143"	"0:22"	"8.00017333333337"	"98"	"82"	"31"	"62"	"100"	"89"	"62"	"80"	"92"	"91"	"92"	"84"	"96"	"94"	"94"	"93"	"95"	"92"	"90"	"91"	"92"	"100"	"100"
