"rt"	"screen"	"version"	"date"	"time"	"trial_type"	"trial_index"	"time_elapsed"	"internal_node_id"	"screen_height"	"screen_width"	"browser"	"browser_version"	"mobile"	"os"	"vsync_rate"	"participant_id"	"question_order"	"duration"	"response.Plan_1"	"response.SomA_2"	"response.Self_3"	"response.Self_2"	"response.Sleep_3"	"response.Plan_2"	"response.SomA_1"	"response.ToM_1"	"response.DoM_3"	"response.Comfort_3"	"response.SomA_3"	"response.ToM_2"	"response.Comfort_1"	"response.Sleep_2"	"response.Self_1"	"response.DoM_2"	"response.Sleep_1"	"response.ToM_3"	"response.DoM_1"	"response.Plan_3"	"response.Comfort_2"	"response.Check_1"	"response.Check_2"
"67286.3000000715"	"questionnaire"	"1.0"	"01/03/2023"	"14:05:33"	"multiple-slider"	"9"	"852247"	"0.0-9.0"	"657"	"1366"	"chrome"	"110.0.0"	"FALSE"	"Windows 10"	"60.4"	"029"	"0:22"	"8.00015833333333"	"20"	"53"	"48"	"46"	"27"	"53"	"60"	"42"	"52"	"75"	"69"	"63"	"65"	"6"	"46"	"70"	"54"	"43"	"55"	"60"	"61"	"52"	"100"
